,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE,Label
10,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  18:51:34 ,85147920.0,8,8,64,56,40,56,48,16,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,1.409312171101772,1.2214038816215358,0.657679013180827,0.18790828948023627,5676528.0,7543557.558385887,30966894.0,648986.0,85147920.0,12163988.57142857,16492230.724367054,49034372.0,1946997.0,76372282.0,10910326.0,18661837.88604533,51914601.0,2007887.0,80,8,16,80,8,32,0.09395414474011814,0.09395414474011814,7.5,7,8,0.5163977794943222,0.26666666666666666,6.5,6,7,0.5163977794943222,0.26666666666666666,3.5,2,5,1.5491933384829668,2.4,3224399.0,4634443.72915596,10053064.0,0.0,12667449.8,10311228.216422264,30966894.0,6390203.0,1,13,16,MASTER,1,129,0,0,0,8,8,REPLAY
11,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  18:53:08 ,88605184.0,11,4,106,95,73,472,468,452,17,8,9.636363636363637,3.640679257301507,16,7,8.636363636363637,3.640679257301507,14,5,6.636363636363638,3.640679257301507,282,7,118.0,135.27995663314897,281,6,117.0,135.27995663314897,277,2,113.0,135.27995663314897,6.523320351098193,6.354030030567964,5.925161218558048,0.16929032053022994,6328941.714285715,6448347.420756332,20652617.0,250205.0,83063766.0,8306376.6,8068071.81437475,20652617.0,1033656.0,58540699.0,19513566.33333333,23110586.74946011,45138727.0,250205.0,110,11,22,40,4,16,0.12414623505550194,0.04514408547472798,38.53333333333333,7,282,79.94629149503761,6391.409523809524,37.53333333333333,6,281,79.94629149503761,6391.409523809524,35.0,2,277,79.3815379759587,6301.428571428572,2877556.166666666,5813052.384895509,14531564.0,0.0,11848273.666666664,6495537.359864345,20652617.0,5291213.0,1,13,15,MASTER,1,129,0,0,0,11,4,REPLAY
12,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  18:54:44 ,89898637.0,4,4,59,55,47,764,760,744,17,8,14.75,4.5,16,7,13.75,4.5,14,5,11.75,4.5,468,7,191.0,225.62653508249718,467,6,190.0,225.62653508249718,463,2,186.0,225.62653508249718,9.154755038165929,9.06576592479372,8.798798584677096,0.08898911337220831,12842662.42857143,9653774.211230183,30000588.0,5944386.0,59898049.0,19966016.33333333,9192796.54183586,30016707.0,11983439.0,80849686.0,26949895.33333333,22676147.245924346,53107707.0,12853974.0,40,4,8,40,4,16,0.044494556686104164,0.044494556686104164,102.875,7,468,175.21858797350401,30701.55357142857,101.875,6,467,175.21858797350401,30701.55357142857,98.875,2,463,174.6461217924488,30501.267857142862,0.0,0.0,0.0,0.0,12842662.42857143,9653774.211230183,30000588.0,5944386.0,1,13,8,MASTER,1,129,0,0,0,4,4,REPLAY
13,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  18:56:16 ,62001393.0,4,3,59,55,47,516,513,501,35,8,14.75,13.5,34,7,13.75,13.5,32,5,11.75,13.5,502,7,172.0,285.7883832488648,501,6,171.0,285.7883832488648,497,2,167.0,285.7883832488648,9.273985182881294,9.161084493698393,8.838511096032953,0.11290068918290272,10333565.5,7483008.20961198,22847652.0,37750.0,31076784.0,10358928.0,2475458.0507794917,12963768.0,8037195.0,30962359.0,15481179.5,10471151.878328023,22885402.0,8076957.0,40,4,8,30,3,12,0.06451467953308726,0.04838600964981545,82.14285714285714,7,502,185.42152749112725,34381.14285714286,81.14285714285714,6,501,185.42152749112725,34381.14285714286,78.28571428571429,2,497,184.93937230501092,34202.57142857143,7550.0,16882.313230123407,37750.0,0.0,12392728.6,6180058.235032118,22847652.0,8037195.0,1,13,7,MASTER,1,129,0,0,0,4,3,REPLAY
14,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  18:57:48 ,89719809.0,5,5,49,44,34,479,474,454,17,8,9.8,4.024922359499621,16,7,8.8,4.024922359499621,14,5,6.8,4.024922359499622,282,7,95.8,127.23875195867019,281,6,94.8,127.23875195867019,277,2,90.8,127.23875195867019,5.884988007497876,5.773529901295265,5.439155582687431,0.11145810620261128,9968867.666666666,19345876.98966793,60972355.0,27472.0,89719809.0,22429952.25,30619460.06567819,68003144.0,2686477.0,81643023.0,20410755.75,32064207.10941967,67693844.0,27472.0,50,5,10,50,5,20,0.05572905310130565,0.05572905310130565,52.8,7,282,96.21365114507746,9257.066666666666,51.8,6,281,96.21365114507746,9257.066666666666,48.8,2,277,95.72158702310688,9162.622222222222,5494.4,12285.851895574844,27472.0,0.0,17339366.6,24395955.791501883,60972355.0,5903828.0,1,13,10,MASTER,1,129,0,0,0,5,5,REPLAY
15,192.168.1.5-192.168.1.2-20000-51789,192.168.1.5,192.168.1.2,20000,51789,6, 18/05/2020  18:59:27 ,83854566.0,10,4,975,965,925,32,28,20,468,7,97.5,161.5221003110376,467,6,96.5,161.5221003110376,463,2,92.5,161.5221003110376,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,12.00888691022502,11.841931183568466,11.26951154931742,0.1669557266565544,6450351.230769231,9793078.43382804,36931797.0,5290.0,83854566.0,9317174.0,13516332.93655463,42983479.0,5290.0,73184946.0,24394982.0,16223551.768663727,41999934.0,10046978.0,100,10,40,40,4,8,0.1192540904689674,0.047701636187586965,71.92857142857143,7,468,140.79197108102125,19822.37912087912,70.92857142857143,6,467,140.79197108102125,19822.37912087912,67.5,2,463,140.51539745905757,19744.57692307692,976599.1666666665,2029464.744082677,5069539.0,0.0,12360299.833333336,12168891.79617714,36931797.0,5068137.0,13,1,14,OUTSTATION,1,129,0,0,0,4,10,REPLAY
16,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  19:01:43 ,62000124.0,5,0,67,62,52,0,0,0,17,8,13.4,4.9295030175464944,16,7,12.4,4.9295030175464944,14,5,10.4,4.9295030175464944,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1.0806430000043226,0.9999980000040001,0.8387080000033549,0.08064500000032257,15500031.0,12924170.31607783,34700315.0,7652659.0,62000124.0,15500031.0,12924170.31607783,34700315.0,7652659.0,0.0,0.0,0.0,0.0,0.0,50,5,10,0,0,0,0.08064500000032257,0.0,13.4,8,17,4.9295030175464944,24.3,12.4,7,16,4.9295030175464944,24.3,10.4,5,14,4.9295030175464944,24.3,0.0,0.0,0.0,0.0,15500031.0,12924170.31607783,34700315.0,7652659.0,1,13,5,MASTER,1,0,0,0,0,5,0,REPLAY
17,192.168.1.5-192.168.1.2-20000-51789,192.168.1.5,192.168.1.2,20000,51789,6, 18/05/2020  19:03:32 ,76965966.0,4,2,916,912,896,16,14,10,282,176,229.0,61.19912853410033,281,175,228.0,61.19912853410033,277,171,224.0,61.19912853410033,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,12.109248391685231,12.031291856974807,11.77143674127341,0.07795653471041994,15393193.2,18517445.514702324,45567957.0,7019.0,60541171.0,20180390.33333333,34533801.12208143,60055660.0,7019.0,61999771.0,61999771.0,-1.0,61999771.0,61999771.0,40,4,16,20,2,4,0.05197102314027995,0.025985511570139976,155.33333333333334,8,282,123.57777577973584,15271.466666666665,154.33333333333334,7,281,123.57777577973584,15271.466666666665,151.0,5,277,122.6246304785462,15036.8,161837.0,274253.72989077104,478492.0,0.0,25493485.0,17411961.432107642,45567957.0,14487703.0,13,1,6,OUTSTATION,1,0,0,0,0,2,4,REPLAY
18,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  19:05:32 ,89484871.0,3,1,42,39,33,7,6,2,17,8,14.0,5.196152422706632,16,7,13.0,5.196152422706632,14,5,11.0,5.196152422706632,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,0.5475785957159172,0.5028783021880872,0.39112756836851226,0.044700293527829976,29828290.33333333,35119384.418646075,70376840.0,9071831.0,80413040.0,40206520.0,42667275.72513624,70376840.0,10036200.0,0.0,0.0,0.0,0.0,0.0,30,3,6,10,1,4,0.03352522014587248,0.011175073381957494,12.25,7,17,5.5,30.25,11.25,6,16,5.5,30.25,8.75,2,14,6.1846584384264895,38.25,0.0,0.0,0.0,0.0,29828290.33333333,35119384.418646075,70376840.0,9071831.0,1,13,4,MASTER,1,129,0,0,0,3,1,REPLAY
19,192.168.1.5-192.168.1.2-20000-51789,192.168.1.5,192.168.1.2,20000,51789,6, 18/05/2020  19:07:57 ,85243450.0,7,8,49,42,14,64,56,40,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,1.3256150472558303,1.1496484480625784,0.6334797570957065,0.1759665991932518,6088817.857142857,4829291.291675316,20104027.0,1960774.0,80144070.0,13357345.0,13737437.760547506,40117794.0,2009289.0,75219788.0,10745684.0,5867365.564385093,20104027.0,1968282.0,70,7,28,80,8,16,0.08211774629018417,0.09384885290306763,7.533333333333332,7,8,0.5163977794943223,0.2666666666666668,6.533333333333332,6,7,0.5163977794943223,0.2666666666666668,3.6,2,5,1.5491933384829668,2.400000000000001,1904900.375,2293164.24610499,6977486.0,0.0,8750530.875,4837089.995047183,20104027.0,5039064.0,13,1,15,OUTSTATION,1,129,0,0,0,8,7,REPLAY
20,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  19:09:28 ,83000051.0,5,1,40,35,25,7,6,2,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,0.5662647122951768,0.4939756000872818,0.3253010049355271,0.07228911220789491,16600010.2,14818694.161150122,41999985.0,5653285.0,83000051.0,20750012.75,15478493.224726893,41999985.0,6999981.0,0.0,0.0,0.0,0.0,0.0,50,5,10,10,1,4,0.060240926839912425,0.012048185367982484,7.833333333333332,7,8,0.40824829046386296,0.16666666666666669,6.833333333333332,6,7,0.40824829046386296,0.16666666666666669,4.5,2,5,1.224744871391589,1.5,0.0,0.0,0.0,0.0,16600010.2,14818694.161150122,41999985.0,5653285.0,1,13,6,MASTER,1,129,0,0,0,5,1,REPLAY
21,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  19:11:59 ,79873958.0,6,2,75,69,57,14,12,4,35,8,12.5,11.0227038425243,34,7,11.5,11.0227038425243,32,5,9.5,11.0227038425243,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,1.1142555374556498,1.0140977363360408,0.7637032335370184,0.10015780111960897,11410565.42857143,6886982.076618366,21677281.0,239944.0,79873958.0,15974791.6,10022169.160907324,31006022.0,9000905.0,239944.0,239944.0,-1.0,239944.0,239944.0,60,6,12,20,2,8,0.07511835083970672,0.02503945027990224,11.125,7,35,9.657528521462265,93.26785714285714,10.125,6,34,9.657528521462265,93.26785714285714,7.625,2,32,9.94179489399604,98.83928571428572,39990.66666666666,97956.72780706116,239944.0,0.0,13272335.666666664,5272631.5844134865,21677281.0,9000905.0,1,13,8,MASTER,1,129,0,0,0,6,2,REPLAY
22,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  19:13:38 ,89042680.0,5,5,40,35,25,957,952,932,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,654,7,191.4,284.7003688090341,653,6,190.4,284.7003688090341,649,2,186.4,284.7003688090341,11.196877722009264,11.084572027706264,10.747654944797258,0.11230569430300166,9893631.111111112,7653055.056573233,22000506.0,9781.0,82009906.0,20502476.5,13460937.296575315,33971768.0,7028237.0,67042174.0,16760543.5,20325224.5986358,41219770.0,9781.0,50,5,10,50,5,20,0.05615284715150083,0.05615284715150083,99.7,7,654,212.996113683899,45367.34444444443,98.7,6,653,212.996113683899,45367.34444444443,95.7,2,649,212.51982914019518,45164.677777777775,7921.428571428572,20958.13002836165,55450.0,0.0,12712461.42857143,6031314.56539263,22000506.0,7028237.0,1,13,10,MASTER,1,129,0,0,0,5,5,REPLAY
23,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  19:15:15 ,26196352.0,2,0,25,23,19,0,0,0,17,8,12.5,6.363961030678928,16,7,11.5,6.363961030678928,14,5,9.5,6.363961030678928,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.9543313511743924,0.8779848430804411,0.7252918268925382,0.0763465080939514,26196352.0,-1.0,26196352.0,26196352.0,26196352.0,26196352.0,-1.0,26196352.0,26196352.0,0.0,0.0,0.0,0.0,0.0,20,2,4,0,0,0,0.0763465080939514,0.0,12.5,8,17,6.363961030678928,40.5,11.5,7,16,6.363961030678928,40.5,9.5,5,14,6.363961030678928,40.5,0.0,-1.0,0.0,0.0,26196352.0,-1.0,26196352.0,26196352.0,1,13,2,MASTER,1,0,0,0,0,2,0,REPLAY
